task_name,agent,runs,success_rate,trace_coverage,mean_tool_call_count,mean_first_edit_step,mean_pre_edit_tool_calls,mean_category_switch_rate,mean_repeated_tool_command_rate,mean_failure_rate,mean_post_failure_intent_entropy,mean_command_intent_entropy,mean_intent_switch_rate
sqlite-with-gcov,terminus-2,195,0.6308,0.9179,22.641,,,0.0747,0.218,0.0947,2.2198,2.4396,0.7332
sqlite-with-gcov,terminus-3-3,10,0.9,0.9,33.9,,,0.0787,0.2561,0.0354,2.2826,2.3379,0.6435
torch-pipeline-parallelism,Factory Droid,25,0.4,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,Junie,5,0.0,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,ante,5,0.0,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,aone-agent,5,0.0,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,claude-code,35,0.0857,0.8286,9.5714,12.4483,4.7241,0.6651,0.4425,0.0283,1.995,1.5625,0.7184
torch-pipeline-parallelism,claude-code-enhanced,5,0.4,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,codex,40,0.0,0.275,0.75,,,0.0536,0.0125,0.0125,1.5,1.0753,0.9643
torch-pipeline-parallelism,deepagent-harbor,5,0.0,1.0,8.8,5.5,3.5,0.5386,0.3602,0.1822,1.7677,1.863,0.3773
torch-pipeline-parallelism,final,5,0.0,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,forge,5,0.0,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,gemini-cli,20,0.0,0.4,0.4,1.0,0.0,,0.0,0.0,,0.0,
torch-pipeline-parallelism,goose,15,0.2,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,ii-agent-simple,5,0.0,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,judy,5,0.8,0.2,8.8,22.0,25.0,0.3023,0.7727,0.0909,0.7219,0.7829,0.3023
torch-pipeline-parallelism,letta-code,15,0.0,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,mini-swe-agent,74,0.0,0.9324,8.1486,,,0.0,0.0292,0.1447,1.6981,1.5503,0.7088
torch-pipeline-parallelism,mux,12,0.3333,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,opencode,1,0.0,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,openhands,69,0.0,0.9855,25.2899,6.9138,1.5172,0.2326,0.557,0.0552,1.6139,1.3454,0.2791
torch-pipeline-parallelism,ruley,10,0.3,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,sage,5,0.2,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,simple_codex,5,0.0,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,spoox-m,5,0.0,0.0,0.0,,,,,,,,
torch-pipeline-parallelism,terminus-2,195,0.0205,0.9077,16.4821,,,0.2462,0.1858,0.054,1.8178,1.7438,0.6455
torch-pipeline-parallelism,terminus-3-3,10,0.5,0.9,41.8,,,0.031,0.3055,0.1008,1.8473,1.9526,0.4922
torch-tensor-parallelism,Factory Droid,25,0.44,0.0,0.0,,,,,,,,
torch-tensor-parallelism,Junie,5,0.8,0.0,0.0,,,,,,,,
torch-tensor-parallelism,TerminalBenchAgent,5,0.2,0.0,0.0,,,,,,,,
torch-tensor-parallelism,ante,5,0.0,0.0,0.0,,,,,,,,
torch-tensor-parallelism,aone-agent,5,0.0,0.0,0.0,,,,,,,,
torch-tensor-parallelism,claude-code,35,0.0286,0.8,3.2,6.3929,0.6071,0.7717,0.1815,0.1036,1.842,0.9656,0.8418
torch-tensor-parallelism,claude-code-enhanced,5,0.2,0.0,0.0,,,,,,,,
torch-tensor-parallelism,codex,40,0.1,0.3,0.475,,,0.6,0.1,0.0,,0.2755,0.6
torch-tensor-parallelism,deepagent-harbor,5,0.0,1.0,13.4,3.5,1.5,0.5366,0.1603,0.4196,2.074,2.1906,0.5434
torch-tensor-parallelism,final,5,0.0,0.0,0.0,,,,,,,,
torch-tensor-parallelism,forge,5,1.0,0.0,0.0,,,,,,,,
torch-tensor-parallelism,gemini-cli,20,0.05,0.35,1.35,1.0,0.0,0.0526,0.0429,0.0643,1.9987,0.3066,0.4211
torch-tensor-parallelism,goose,15,0.0,0.0,0.0,,,,,,,,
torch-tensor-parallelism,ii-agent-simple,5,0.0,0.0,0.0,,,,,,,,
torch-tensor-parallelism,judy,5,0.4,0.4,17.2,8.0,8.5,0.4564,0.7429,0.1261,1.2901,1.3368,0.4308
torch-tensor-parallelism,letta-code,15,0.1333,0.0,0.0,,,,,,,,
torch-tensor-parallelism,mini-swe-agent,74,0.0,0.9459,10.0946,,,0.0,0.0251,0.1807,1.815,1.5588,0.6967
torch-tensor-parallelism,mux,12,0.1667,0.0,0.0,,,,,,,,
torch-tensor-parallelism,opencode,1,0.0,0.0,0.0,,,,,,,,
torch-tensor-parallelism,openhands,69,0.029,0.9855,35.2899,6.6875,1.4062,0.242,0.5692,0.0654,1.6338,1.435,0.3204
torch-tensor-parallelism,ruley,10,0.0,0.0,0.0,,,,,,,,
torch-tensor-parallelism,sage,5,0.2,0.0,0.0,,,,,,,,
torch-tensor-parallelism,simple_codex,5,0.6,0.0,0.0,,,,,,,,
torch-tensor-parallelism,spoox-m,5,0.0,0.0,0.0,,,,,,,,
torch-tensor-parallelism,terminus-2,195,0.0256,0.9231,12.3641,,,0.2463,0.2449,0.0671,1.7407,1.7371,0.6606
torch-tensor-parallelism,terminus-3-3,10,0.7,0.8,23.8,,,0.0993,0.3436,0.1076,1.9764,2.1039,0.5635
train-fasttext,Factory Droid,25,0.04,0.0,0.0,,,,,,,,
train-fasttext,Junie,5,0.0,0.0,0.0,,,,,,,,
train-fasttext,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
train-fasttext,ante,5,0.0,0.0,0.0,,,,,,,,
train-fasttext,aone-agent,5,0.4,0.0,0.0,,,,,,,,
train-fasttext,claude-code,35,0.0,0.7429,20.3714,18.1765,8.5294,0.3794,0.2631,0.1028,1.8025,2.2072,0.5717
train-fasttext,claude-code-enhanced,5,0.0,0.0,0.0,,,,,,,,
train-fasttext,codex,40,0.0,0.35,7.225,,,0.0847,0.106,0.1416,1.3188,1.8466,0.6472
train-fasttext,deepagent-harbor,2,0.0,1.0,20.5,,,0.119,0.0945,0.1208,2.0687,2.1125,0.5556
train-fasttext,final,2,1.0,0.0,0.0,,,,,,,,
train-fasttext,forge,5,0.0,0.0,0.0,,,,,,,,
train-fasttext,gemini-cli,20,0.0,0.35,2.75,5.0,4.0,0.2239,0.0408,0.2449,1.0828,1.1663,0.6228
train-fasttext,goose,15,0.0,0.0,0.0,,,,,,,,
train-fasttext,ii-agent-simple,5,0.0,0.0,0.0,,,,,,,,
train-fasttext,judy,5,0.0,0.4,15.4,8.0,8.0,0.1723,0.8159,0.1026,0.3205,0.4749,0.1723
train-fasttext,letta-code,15,0.0,0.0,0.0,,,,,,,,
train-fasttext,mini-swe-agent,75,0.0,0.9867,47.0933,,,0.0,0.0701,0.1319,1.558,1.5968,0.4929
train-fasttext,mux,12,0.0,0.0,0.0,,,,,,,,
train-fasttext,opencode,1,0.0,0.0,0.0,,,,,,,,
train-fasttext,openhands,69,0.0,0.9565,78.1014,17.9348,12.2174,0.2017,0.6211,0.0596,2.1516,2.3159,0.3643
train-fasttext,ruley,10,0.0,0.0,0.0,,,,,,,,
train-fasttext,sage,5,0.0,0.0,0.0,,,,,,,,
train-fasttext,simple_codex,5,0.0,0.0,0.0,,,,,,,,
train-fasttext,spoox-m,5,0.0,0.0,0.0,,,,,,,,
train-fasttext,terminus-2,195,0.0462,0.9231,77.2513,,,0.019,0.5434,0.0685,1.5961,1.7417,0.4952
train-fasttext,terminus-3-3,10,0.1,0.6,130.3,,,0.0035,0.8346,0.0057,0.5821,1.0125,0.214
tune-mjcf,Factory Droid,25,0.76,0.0,0.0,,,,,,,,
tune-mjcf,Junie,5,1.0,0.0,0.0,,,,,,,,
tune-mjcf,TerminalBenchAgent,5,0.8,0.0,0.0,,,,,,,,
tune-mjcf,ante,5,0.8,0.0,0.0,,,,,,,,
tune-mjcf,aone-agent,5,0.0,0.0,0.0,,,,,,,,
tune-mjcf,claude-code,35,0.4,0.6857,40.4857,14.5714,5.1905,0.6678,0.5329,0.2589,1.4981,1.6727,0.7639
tune-mjcf,claude-code-enhanced,4,0.5,0.0,0.0,,,,,,,,
tune-mjcf,codex,40,0.5,0.3,8.775,,,0.0406,0.2234,0.3038,1.5071,1.8843,0.8089
tune-mjcf,deepagent-harbor,5,0.8,1.0,29.0,6.6667,5.6667,0.4928,0.352,0.1323,1.6594,1.7006,0.6382
tune-mjcf,final,4,0.0,0.0,0.0,,,,,,,,
tune-mjcf,forge,5,1.0,0.0,0.0,,,,,,,,
tune-mjcf,gemini-cli,20,0.5,0.45,14.55,3.4444,2.7778,0.8873,0.8226,0.3243,1.1525,1.3624,0.8965
tune-mjcf,goose,15,0.5333,0.0,0.0,,,,,,,,
tune-mjcf,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
tune-mjcf,judy,5,0.4,0.4,16.6,9.0,10.0,0.391,0.631,0.0222,1.4616,1.4966,0.3661
tune-mjcf,letta-code,15,0.6,0.0,0.0,,,,,,,,
tune-mjcf,mini-swe-agent,75,0.2533,1.0,34.5467,,,0.0,0.2376,0.4096,1.1341,1.3204,0.6282
tune-mjcf,mux,12,0.6667,0.0,0.0,,,,,,,,
tune-mjcf,opencode,1,1.0,0.0,0.0,,,,,,,,
tune-mjcf,openhands,70,0.1857,0.9857,151.5429,9.9853,3.2941,0.3341,0.784,0.1491,1.7943,1.8212,0.4108
tune-mjcf,ruley,10,0.8,0.0,0.0,,,,,,,,
tune-mjcf,sage,5,1.0,0.0,0.0,,,,,,,,
tune-mjcf,simple_codex,5,0.6,0.0,0.0,,,,,,,,
tune-mjcf,spoox-m,5,0.0,0.0,0.0,,,,,,,,
tune-mjcf,terminus-2,195,0.3231,0.9231,38.9179,,,0.0237,0.3872,0.2499,1.4815,1.8078,0.7839
tune-mjcf,terminus-3-3,10,0.7,1.0,52.0,,,0.0338,0.4938,0.0591,1.4745,1.62,0.4304
video-processing,Factory Droid,25,0.2,0.0,0.0,,,,,,,,
video-processing,Junie,5,0.2,0.0,0.0,,,,,,,,
video-processing,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
video-processing,ante,5,0.2,0.0,0.0,,,,,,,,
video-processing,aone-agent,5,0.0,0.0,0.0,,,,,,,,
video-processing,claude-code,35,0.0286,0.7429,21.8571,19.92,8.76,0.5791,0.2763,0.0864,1.9927,1.978,0.7078
video-processing,claude-code-enhanced,5,0.4,0.0,0.0,,,,,,,,
video-processing,codex,40,0.025,0.375,1.725,,,0.3272,0.1673,0.0935,1.4178,0.8859,0.9506
video-processing,deepagent-harbor,5,0.0,1.0,5.2,4.0,0.0,0.7302,0.2505,0.2219,1.2966,1.5431,0.7635
video-processing,final,5,0.0,0.0,0.0,,,,,,,,
video-processing,forge,5,1.0,0.0,0.0,,,,,,,,
video-processing,gemini-cli,20,0.1,0.5,4.6,1.0,0.0,0.6346,0.3833,0.3999,1.7099,1.8801,0.9929
video-processing,goose,15,0.0,0.0,0.0,,,,,,,,
video-processing,ii-agent-simple,5,0.0,0.0,0.0,,,,,,,,
video-processing,judy,5,0.2,0.0,0.0,,,,,,,,
video-processing,letta-code,15,0.0,0.0,0.0,,,,,,,,
video-processing,mini-swe-agent,75,0.0,1.0,9.84,,,0.0,0.0814,0.1928,1.4062,1.6017,0.7151
video-processing,mux,12,0.0833,0.0,0.0,,,,,,,,
video-processing,opencode,1,0.0,0.0,0.0,,,,,,,,
video-processing,openhands,70,0.0,0.9857,52.9714,13.5303,7.7273,0.2677,0.5492,0.1065,2.0351,2.0819,0.4097
video-processing,ruley,10,0.1,0.0,0.0,,,,,,,,
video-processing,sage,5,0.0,0.0,0.0,,,,,,,,
video-processing,simple_codex,5,0.4,0.0,0.0,,,,,,,,
video-processing,spoox-m,5,0.0,0.0,0.0,,,,,,,,
video-processing,terminus-2,195,0.0154,0.9077,17.6923,,,0.1644,0.2799,0.0994,2.1396,2.1677,0.8103
video-processing,terminus-3-3,10,0.2,0.6,21.3,,,0.2532,0.0991,0.0055,1.9361,1.8609,0.4907
vulnerable-secret,Factory Droid,25,1.0,0.0,0.0,,,,,,,,
vulnerable-secret,Junie,5,1.0,0.0,0.0,,,,,,,,
vulnerable-secret,TerminalBenchAgent,5,1.0,0.0,0.0,,,,,,,,
vulnerable-secret,ante,5,1.0,0.0,0.0,,,,,,,,
vulnerable-secret,aone-agent,5,0.8,0.0,0.0,,,,,,,,
vulnerable-secret,claude-code,35,1.0,0.8571,16.4286,33.2593,16.963,0.2259,0.0518,0.1587,1.5021,1.7541,0.4648
vulnerable-secret,claude-code-enhanced,4,1.0,0.0,0.0,,,,,,,,
vulnerable-secret,codex,40,0.9,0.475,11.9,,,0.026,0.0208,0.1291,1.1354,1.3673,0.3501
vulnerable-secret,deepagent-harbor,5,1.0,1.0,12.6,11.8,9.8,0.3392,0.0133,0.1567,1.8234,1.7979,0.5119
vulnerable-secret,final,5,0.0,0.0,0.0,,,,,,,,
vulnerable-secret,forge,5,1.0,0.0,0.0,,,,,,,,
vulnerable-secret,gemini-cli,20,0.5,0.2,0.4,,,0.1667,0.0,0.125,0.0,0.25,0.1667
vulnerable-secret,goose,15,0.8667,0.0,0.0,,,,,,,,
vulnerable-secret,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
vulnerable-secret,judy,5,1.0,0.8,22.4,9.75,15.0,0.3218,0.7795,0.0,,0.9632,0.2836
vulnerable-secret,letta-code,15,1.0,0.0,0.0,,,,,,,,
vulnerable-secret,mini-swe-agent,75,0.5467,1.0,28.1733,,,0.0,0.0542,0.0881,1.1514,1.2321,0.3709
vulnerable-secret,mux,12,1.0,0.0,0.0,,,,,,,,
vulnerable-secret,opencode,1,1.0,0.0,0.0,,,,,,,,
vulnerable-secret,openhands,69,0.4203,0.9855,84.2609,43.4348,37.0435,0.0925,0.5323,0.0575,1.4529,1.6018,0.2477
vulnerable-secret,ruley,10,1.0,0.0,0.0,,,,,,,,
vulnerable-secret,sage,5,1.0,0.0,0.0,,,,,,,,
vulnerable-secret,simple_codex,5,1.0,0.0,0.0,,,,,,,,
vulnerable-secret,spoox-m,5,1.0,0.0,0.0,,,,,,,,
vulnerable-secret,terminus-2,195,0.6923,0.9179,40.0359,,,0.0655,0.1807,0.0825,1.3243,1.4633,0.3939
vulnerable-secret,terminus-3-3,10,1.0,0.9,25.8,,,0.1462,0.1936,0.0996,2.1756,2.3612,0.622
winning-avg-corewars,Factory Droid,25,0.8,0.0,0.0,,,,,,,,
winning-avg-corewars,Junie,5,0.6,0.0,0.0,,,,,,,,
winning-avg-corewars,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
winning-avg-corewars,ante,5,0.2,0.0,0.0,,,,,,,,
winning-avg-corewars,aone-agent,5,0.0,0.0,0.0,,,,,,,,
winning-avg-corewars,claude-code,35,0.1429,0.8286,121.2,15.2069,7.2414,0.6985,0.7621,0.0049,1.1839,1.4101,0.706
winning-avg-corewars,claude-code-enhanced,4,0.5,0.0,0.0,,,,,,,,
winning-avg-corewars,codex,40,0.625,0.375,8.8,,,0.0238,0.1475,0.0334,1.057,1.4237,0.6013
winning-avg-corewars,deepagent-harbor,5,1.0,1.0,83.6,7.6,9.6,0.3863,0.4866,0.026,1.0728,1.5071,0.4392
winning-avg-corewars,final,5,0.0,0.0,0.0,,,,,,,,
winning-avg-corewars,forge,5,1.0,0.0,0.0,,,,,,,,
winning-avg-corewars,gemini-cli,20,0.25,0.5,22.3,2.6,1.4,0.8241,0.8309,0.5119,1.0083,1.1353,0.8181
winning-avg-corewars,goose,15,0.0667,0.0,0.0,,,,,,,,
winning-avg-corewars,ii-agent-simple,5,0.4,0.0,0.0,,,,,,,,
winning-avg-corewars,judy,5,1.0,0.2,14.0,8.0,17.0,0.4348,0.6429,0.0,,1.4319,0.4203
winning-avg-corewars,letta-code,15,0.4667,0.0,0.0,,,,,,,,
winning-avg-corewars,mini-swe-agent,75,0.1867,1.0,58.2533,,,0.0,0.2189,0.025,1.0518,1.1412,0.5015
winning-avg-corewars,mux,12,0.4167,0.0,0.0,,,,,,,,
winning-avg-corewars,opencode,1,0.0,0.0,0.0,,,,,,,,
winning-avg-corewars,openhands,70,0.1,0.9857,166.2143,8.7846,2.8308,0.305,0.8061,0.0154,1.3389,1.4713,0.3477
winning-avg-corewars,ruley,10,0.7,0.0,0.0,,,,,,,,
winning-avg-corewars,sage,5,0.6,0.0,0.0,,,,,,,,
winning-avg-corewars,simple_codex,5,0.8,0.0,0.0,,,,,,,,
winning-avg-corewars,spoox-m,5,0.2,0.0,0.0,,,,,,,,
winning-avg-corewars,terminus-2,195,0.2,0.9077,157.0923,,,0.0425,0.5258,0.0022,0.8204,1.055,0.415
winning-avg-corewars,terminus-3-3,10,1.0,0.6,43.7,,,0.0296,0.1771,0.0,,1.6618,0.5857
write-compressor,Factory Droid,25,0.64,0.0,0.0,,,,,,,,
write-compressor,Junie,5,1.0,0.0,0.0,,,,,,,,
write-compressor,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
write-compressor,ante,5,0.8,0.0,0.0,,,,,,,,
write-compressor,aone-agent,5,0.0,0.0,0.0,,,,,,,,
write-compressor,claude-code,35,0.0857,0.7143,28.4571,12.0435,4.3478,0.5823,0.2496,0.1176,1.9706,2.081,0.7877
write-compressor,claude-code-enhanced,4,0.25,0.0,0.0,,,,,,,,
write-compressor,codex,40,0.075,0.425,4.175,,,0.028,0.0521,0.1676,1.3222,1.5602,0.81
write-compressor,deepagent-harbor,5,0.2,1.0,4.2,8.0,6.0,0.35,0.0952,0.2381,2.4692,2.4702,0.8
write-compressor,final,5,0.0,0.0,0.0,,,,,,,,
write-compressor,forge,5,1.0,0.0,0.0,,,,,,,,
write-compressor,gemini-cli,20,0.35,0.25,2.3,3.0,2.0,0.5514,0.3653,0.4901,1.0259,1.3886,0.71
write-compressor,goose,15,0.0,0.0,0.0,,,,,,,,
write-compressor,ii-agent-simple,5,0.8,0.0,0.0,,,,,,,,
write-compressor,judy,5,0.6,0.6,7.8,7.0,8.0,0.4215,0.4103,0.0,,1.2018,0.4081
write-compressor,letta-code,15,0.5333,0.0,0.0,,,,,,,,
write-compressor,mini-swe-agent,73,0.0137,0.9589,16.0,,,0.0,0.0805,0.0736,1.2283,1.2538,0.6368
write-compressor,mux,12,0.5833,0.0,0.0,,,,,,,,
write-compressor,opencode,1,0.0,0.0,0.0,,,,,,,,
write-compressor,openhands,70,0.0,0.9857,78.3714,5.7541,0.5246,0.2331,0.6297,0.038,2.0512,2.0238,0.3684
write-compressor,ruley,10,0.8,0.0,0.0,,,,,,,,
write-compressor,sage,5,1.0,0.0,0.0,,,,,,,,
write-compressor,simple_codex,5,1.0,0.0,0.0,,,,,,,,
write-compressor,spoox-m,5,0.0,0.0,0.0,,,,,,,,
write-compressor,terminus-2,194,0.0876,0.9124,38.4381,,,0.0439,0.2092,0.0378,1.8102,1.8832,0.7537
write-compressor,terminus-3-3,10,1.0,0.7,13.9,,,0.0977,0.136,0.0042,1.9183,2.5233,0.8744
